++++ scene1_echoloc_1wall_row  started +++++++++++  2017-06-25T15:01:47.982000
++++ scene1_echoloc_1wall_separat +++++++++++  2017-06-25T15:03:19.011000
++++ Next scene started +++++++++++  2017-06-25T15:03:20.158000
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.907690882683PosX -0.0199723243713  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 16 Filterset 25 PosZ -0.908135294914PosX -0.0221095085144  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.90867125988PosX -0.023820400238  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.90875852108PosX -0.0248249769211  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.908743023872PosX -0.0266386270523  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 20 Filterset 25 PosZ -0.908869147301PosX -0.0288093090057  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 24 Filterset 25 PosZ -0.909131884575PosX -0.0314167737961  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 24 Filterset 25 PosZ -0.909580111504PosX -0.0339752435684  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 24 Filterset 25 PosZ -0.909728884697PosX -0.0367614030838  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 24 Filterset 25 PosZ -0.91003715992PosX -0.0380378961563  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 24 Filterset 25 PosZ -0.910943388939PosX -0.0412626266479  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 28 Filterset 25 PosZ -0.911836981773PosX -0.0445539951324  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 28 Filterset 25 PosZ -0.912665247917PosX -0.0476607084274  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 28 Filterset 25 PosZ -0.912688374519PosX -0.0508189201355  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 32 Filterset 25 PosZ -0.912558913231PosX -0.0540683269501  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 32 Filterset 25 PosZ -0.912528157234PosX -0.055894613266  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 32 Filterset 25 PosZ -0.912241816521PosX -0.0592352151871  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 36 Filterset 25 PosZ -0.91165459156PosX -0.0626335144043  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 36 Filterset 25 PosZ -0.910642981529PosX -0.065890789032  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 36 Filterset 25 PosZ -0.909138798714PosX -0.0690433979034  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 40 Filterset 25 PosZ -0.907443404198PosX -0.0716931819916  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 40 Filterset 25 PosZ -0.905238747597PosX -0.0741266012192  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 44 Filterset 25 PosZ -0.902943253517PosX -0.0759265422821  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 44 Filterset 25 PosZ -0.901812195778PosX -0.0769664049149  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 44 Filterset 25 PosZ -0.899807572365PosX -0.0785127878189  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.897795081139PosX -0.0797282457352  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.89557158947PosX -0.0805255174637  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.893377184868PosX -0.080664396286  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.891643166542PosX -0.0806288719177  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.890953660011PosX -0.0803908109665  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.889694094658PosX -0.0798895359039  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.888316750526PosX -0.0790551900864  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.88699567318PosX -0.0775839090347  AngleOffSet 180.0
2017-06-25T15:03:20.158000  Yaw = 48 Filterset 25 PosZ -0.885850071907PosX -0.0757353305817  AngleOffSet 180.0
